fecha,BBVA_ultimo,BBVA_per,BBVA_bpa,BBVA_rentabilidad_por_dividendo,BBVA_precio_valor_contable,BBVA_ebitda
2015-02-12,"7,802",,,,,
2015-02-13,"8,043",,,,,
2015-02-16,"7,987",,,,,
2015-02-17,"8,092",,,,,
2015-02-18,"8,267",,,,,
2015-02-19,"8,318",,,,,
2015-02-20,"8,311",,,,,
2015-02-23,"8,395",,,,,
2015-02-24,"8,387",,,,,
2015-02-25,"8,330",,,,,
2015-02-26,"8,431",,,,,
2015-02-27,"8,497",,,,,
2015-03-02,"8,490",,,,,
2015-03-03,"8,355",,,,,
2015-03-04,"8,412",,,,,
2015-03-05,"8,488",,,,,
2015-03-06,"8,403",,,,,
2015-03-09,"8,368",,,,,
2015-03-10,"8,287",,,,,
2015-03-11,"8,396",,,,,
2015-03-12,"8,456",,,,,
2015-03-13,"8,498",,,,,
2015-03-16,"8,542",,,,,
2015-03-17,"8,448",,,,,
2015-03-18,"8,396",,,,,
2015-03-19,"8,446",,,,,
2015-03-20,"8,719",,,,,
2015-03-23,"8,758",,,,,
2015-03-24,"8,898",,,,,
2015-03-25,"8,831",,,,,
2015-03-26,"8,842",,,,,
2015-03-27,"8,779",,,,,
2015-03-30,"8,871",,,,,
2015-03-31,"8,869",,,,,
2015-04-01,"9,041",,,,,
2015-04-02,"9,108",,,,,
2015-04-07,"9,168",,,,,
2015-04-08,"9,045",,,,,
2015-04-09,"9,085",,,,,
2015-04-10,"9,013",,,,,
2015-04-13,"9,156",,,,,
2015-04-14,"9,010",,,,,
2015-04-15,"9,105",,,,,
2015-04-16,"8,890",,,,,
2015-04-17,"8,672",,,,,
2015-04-20,"8,650",,,,,
2015-04-21,"8,735",,,,,
2015-04-22,"8,761",,,,,
2015-04-23,"8,835",,,,,
2015-04-24,"8,835",,,,,
2015-04-27,"8,965",,,,,
2015-04-28,"8,912",,,,,
2015-04-29,"8,574",,,,,
2015-04-30,"8,485",,,,,
2015-05-04,"8,522",,,,,
2015-05-05,"8,320",,,,,
2015-05-06,"8,437",,,,,
2015-05-07,"8,485",,,,,
2015-05-08,"8,608",,,,,
2015-05-11,"8,571",,,,,
2015-05-12,"8,524",,,,,
2015-05-13,"8,517",,,,,
2015-05-14,"8,634",,,,,
2015-05-15,"8,552",,,,,
2015-05-18,"8,509",,,,,
2015-05-19,"8,685",,,,,
2015-05-20,"8,772",,,,,
2015-05-21,"8,785",,,,,
2015-05-22,"8,762",,,,,
2015-05-25,"8,579",,,,,
2015-05-26,"8,481",,,,,
2015-05-27,"8,642",,,,,
2015-05-28,"8,571",,,,,
2015-05-29,"8,478",,,,,
2015-06-01,"8,478",,,,,
2015-06-02,"8,551",,,,,
2015-06-03,"8,627",,,,,
2015-06-04,"8,553",,,,,
2015-06-05,"8,475",,,,,
2015-06-08,"8,315",,,,,
2015-06-09,"8,339",,,,,
2015-06-10,"8,511",,,,,
2015-06-11,"8,565",,,,,
2015-06-12,"8,511",,,,,
2015-06-15,"8,347",,,,,
2015-06-16,"8,400",,,,,
2015-06-17,"8,338",,,,,
2015-06-18,"8,399",,,,,
2015-06-19,"8,508",,,,,
2015-06-22,"8,864",,,,,
2015-06-23,"8,850",,,,,
2015-06-24,"8,794",,,,,
2015-06-25,"8,790",,,,,
2015-06-26,"8,850",,,,,
2015-06-29,"8,318",,,,,
2015-06-30,"8,289",,,,,
2015-07-01,"8,450",,,,,
2015-07-02,"8,334",,,,,
2015-07-03,"8,331",,,,,
2015-07-06,"8,060",,,,,
2015-07-07,"7,874",,,,,
2015-07-08,"7,976",,,,,
2015-07-09,"8,223",,,,,
2015-07-10,"8,502",,,,,
2015-07-13,"8,699",,,,,
2015-07-14,"8,748",,,,,
2015-07-15,"8,736",,,,,
2015-07-16,"8,830",,,,,
2015-07-17,"8,812",,,,,
2015-07-20,"8,859",,,,,
2015-07-21,"8,813",,,,,
2015-07-22,"8,859",,,,,
2015-07-23,"8,848",,,,,
2015-07-24,"8,765",,,,,
2015-07-27,"8,617",,,,,
2015-07-28,"8,764",,,,,
2015-07-29,"8,770",,,,,
2015-07-30,"8,735",,,,,
2015-07-31,"8,686",,,,,
2015-08-03,"8,752",,,,,
2015-08-04,"8,597",,,,,
2015-08-05,"8,724",,,,,
2015-08-06,"8,739",,,,,
2015-08-07,"8,740",,,,,
2015-08-10,"8,830",,,,,
2015-08-11,"8,738",,,,,
2015-08-12,"8,507",,,,,
2015-08-13,"8,538",,,,,
2015-08-14,"8,492",,,,,
2015-08-17,"8,499",,,,,
2015-08-18,"8,460",,,,,
2015-08-19,"8,292",,,,,
2015-08-20,"8,118",,,,,
2015-08-21,"7,861",,,,,
2015-08-24,"7,476",,,,,
2015-08-25,"7,761",,,,,
2015-08-26,"7,627",,,,,
2015-08-27,"7,861",,,,,
2015-08-28,"7,879",,,,,
2015-08-31,"7,790",,,,,
2015-09-01,"7,529",,,,,
2015-09-02,"7,516",,,,,
2015-09-03,"7,594",,,,,
2015-09-04,"7,416",,,,,
2015-09-07,"7,389",,,,,
2015-09-08,"7,433",,,,,
2015-09-09,"7,570",,,,,
2015-09-10,"7,423",,,,,
2015-09-11,"7,353",,,,,
2015-09-14,"7,320",,,,,
2015-09-15,"7,386",,,,,
2015-09-16,"7,529",,,,,
2015-09-17,"7,587",,,,,
2015-09-18,"7,265",,,,,
2015-09-21,"7,282",,,,,
2015-09-22,"7,072",,,,,
2015-09-23,"6,986",,,,,
2015-09-24,"6,912",,,,,
2015-09-25,"7,074",,,,,
2015-09-28,"6,934",,,,,
2015-09-29,"7,073",,,,,
2015-09-30,"7,146",,,,,
2015-10-01,"7,156",,,,,
2015-10-02,"7,079",,,,,
2015-10-05,"7,263",,,,,
2015-10-06,"7,337",,,,,
2015-10-07,"7,534",,,,,
2015-10-08,"7,514",,,,,
2015-10-09,"7,704",,,,,
2015-10-12,"7,668",,,,,
2015-10-13,"7,511",,,,,
2015-10-14,"7,444",,,,,
2015-10-15,"7,551",,,,,
2015-10-16,"7,652",,,,,
2015-10-19,"7,592",,,,,
2015-10-20,"7,548",,,,,
2015-10-21,"7,558",,,,,
2015-10-22,"7,728",,,,,
2015-10-23,"7,723",,,,,
2015-10-26,"7,752",,,,,
2015-10-27,"7,657",,,,,
2015-10-28,"7,799",,,,,
2015-10-29,"7,731",,,,,
2015-10-30,"7,463",,,,,
2015-11-02,"7,482",,,,,
2015-11-03,"7,525",,,,,
2015-11-04,"7,549",,,,,
2015-11-05,"7,393",,,,,
2015-11-06,"7,558",,,,,
2015-11-09,"7,496",,,,,
2015-11-10,"7,434",,,,,
2015-11-11,"7,446",,,,,
2015-11-12,"7,173",,,,,
2015-11-13,"7,203",,,,,
2015-11-16,"7,194",,,,,
2015-11-17,"7,333",,,,,
2015-11-18,"7,313",,,,,
2015-11-19,"7,434",,,,,
2015-11-20,"7,363",,,,,
2015-11-23,"7,401",,,,,
2015-11-24,"7,390",,,,,
2015-11-25,"7,391",,,,,
2015-11-26,"7,492",,,,,
2015-11-27,"7,443",,,,,
2015-11-30,"7,478",,,,,
2015-12-01,"7,479",,,,,
2015-12-02,"7,290",,,,,
2015-12-03,"7,066",,,,,
2015-12-04,"7,023",,,,,
2015-12-07,"6,958",,,,,
2015-12-08,"6,802",,,,,
2015-12-09,"6,822",,,,,
2015-12-10,"6,822",,,,,
2015-12-11,"6,658",,,,,
2015-12-14,"6,475",,,,,
2015-12-15,"6,596",,,,,
2015-12-16,"6,659",,,,,
2015-12-17,"6,788",,,,,
2015-12-18,"6,703",,,,,
2015-12-21,"6,387",,,,,
2015-12-22,"6,426",,,,,
2015-12-23,"6,595",,,,,
2015-12-24,"6,607",,,,,
2015-12-28,"6,526",,,,,
2015-12-29,"6,537",,,,,
2015-12-30,"6,507",,,,,
2015-12-31,"6,415",,,,,
2016-01-04,"6,283",,,,,
2016-01-05,"6,325",,,,,
2016-01-06,"6,189",,,,,
2016-01-07,"6,110",,,,,
2016-01-08,"5,972",,,,,
2016-01-11,"5,962",,,,,
2016-01-12,"5,909",,,,,
2016-01-13,"5,910",,,,,
2016-01-14,"5,845",,,,,
2016-01-15,"5,621",,,,,
2016-01-18,"5,535",,,,,
2016-01-19,"5,547",,,,,
2016-01-20,"5,340",,,,,
2016-01-21,"5,486",,,,,
2016-01-22,"5,673",,,,,
2016-01-25,"5,493",,,,,
2016-01-26,"5,627",,,,,
2016-01-27,"5,629",,,,,
2016-01-28,"5,436",,,,,
2016-01-29,"5,612",,,,,
2016-02-01,"5,522",,,,,
2016-02-02,"5,328",,,,,
2016-02-03,"5,213",,,,,
2016-02-04,"5,491",,,,,
2016-02-05,"5,619",,,,,
2016-02-08,"5,304",,,,,
2016-02-09,"5,057",,,,,
2016-02-10,"5,373",,,,,
2016-02-11,"4,989",,,,,
2016-02-12,"5,237",,,,,
2016-02-15,"5,390",,,,,
2016-02-16,"5,342",,,,,
2016-02-17,"5,559",,,,,
2016-02-18,"5,384",,,,,
2016-02-19,"5,273",,,,,
2016-02-22,"5,479",,,,,
2016-02-23,"5,327",,,,,
2016-02-24,"5,085",,,,,
2016-02-25,"5,197",,,,,
2016-02-26,"5,491",,,,,
2016-02-29,"5,574",,,,,
2016-03-01,"5,640",,,,,
2016-03-02,"5,890",,,,,
2016-03-03,"5,924",,,,,
2016-03-04,"5,935",,,,,
2016-03-07,"5,873",,,,,
2016-03-08,"5,803",,,,,
2016-03-09,"5,762",,,,,
2016-03-10,"5,840",,,,,
2016-03-11,"6,202",,,,,
2016-03-14,"6,230",,,,,
2016-03-15,"6,046",,,,,
2016-03-16,"6,008",,,,,
2016-03-17,"6,021",,,,,
2016-03-18,"6,073",,,,,
2016-03-21,"5,997",,,,,
2016-03-22,"5,961",,,,,
2016-03-23,"5,849",,,,,
2016-03-24,"5,719",,,,,
2016-03-29,"5,661",,,,,
2016-03-30,"5,663",,,,,
2016-03-31,"5,561",,,,,
2016-04-01,"5,470",,,,,
2016-04-04,"5,474",,,,,
2016-04-05,"5,329",,,,,
2016-04-06,"5,298",,,,,
2016-04-07,"5,159",,,,,
2016-04-08,"5,239",,,,,
2016-04-11,"5,291",,,,,
2016-04-12,"5,330",,,,,
2016-04-13,"5,656",,,,,
2016-04-14,"5,721",,,,,
2016-04-15,"5,741",,,,,
2016-04-18,"5,778",,,,,
2016-04-19,"5,830",,,,,
2016-04-20,"6,166",,,,,
2016-04-21,"6,291",,,,,
2016-04-22,"6,346",,,,,
2016-04-25,"6,218",,,,,
2016-04-26,"6,547",,,,,
2016-04-27,"6,530",,,,,
2016-04-28,"6,088",,,,,
2016-04-29,"5,797",,,,,
2016-05-02,"5,757",,,,,
2016-05-03,"5,537",,,,,
2016-05-04,"5,412",,,,,
2016-05-05,"5,377",,,,,
2016-05-06,"5,451",,,,,
2016-05-09,"5,355",,,,,
2016-05-10,"5,457",,,,,
2016-05-11,"5,342",,,,,
2016-05-12,"5,311",,,,,
2016-05-13,"5,339",,,,,
2016-05-16,"5,366",,,,,
2016-05-17,"5,437",,,,,
2016-05-18,"5,474",,,,,
2016-05-19,"5,399",,,,,
2016-05-20,"5,458",,,,,
2016-05-23,"5,378",,,,,
2016-05-24,"5,608",,,,,
2016-05-25,"5,904",,,,,
2016-05-26,"5,856",,,,,
2016-05-27,"5,870",,,,,
2016-05-30,"5,881",,,,,
2016-05-31,"5,776",,,,,
2016-06-01,"5,660",,,,,
2016-06-02,"5,660",,,,,
2016-06-03,"5,535",,,,,
2016-06-06,"5,548",,,,,
2016-06-07,"5,557",,,,,
2016-06-08,"5,452",,,,,
2016-06-09,"5,399",,,,,
2016-06-10,"5,175",,,,,
2016-06-13,"4,994",,,,,
2016-06-14,"4,880",,,,,
2016-06-15,"4,970",,,,,
2016-06-16,"5,013",,,,,
2016-06-17,"5,229",,,,,
2016-06-20,"5,382",,,,,
2016-06-21,"5,407",,,,,
2016-06-22,"5,450",,,,,
2016-06-23,"5,599",,,,,
2016-06-24,"4,694",,,,,
2016-06-27,"4,615",,,,,
2016-06-28,"4,700",,,,,
2016-06-29,"4,861",,,,,
2016-06-30,"4,907",,,,,
2016-07-01,"4,962",,,,,
2016-07-04,"4,944",,,,,
2016-07-05,"4,825",,,,,
2016-07-06,"4,662",,,,,
2016-07-07,"4,703",,,,,
2016-07-08,"4,849",,,,,
2016-07-11,"4,900",,,,,
2016-07-12,"5,111",,,,,
2016-07-13,"5,073",,,,,
2016-07-14,"5,186",,,,,
2016-07-15,"5,179",,,,,
2016-07-18,"5,034",,,,,
2016-07-19,"4,987",,,,,
2016-07-20,"5,037",,,,,
2016-07-21,"5,085",,,,,
2016-07-22,"5,091",,,,,
2016-07-25,"5,014",,,,,
2016-07-26,"4,971",,,,,
2016-07-27,"5,062",,,,,
2016-07-28,"4,881",,,,,
2016-07-29,"5,063",,,,,
2016-08-01,"4,874",,,,,
2016-08-02,"4,636",,,,,
2016-08-03,"4,685",,,,,
2016-08-04,"4,804",,,,,
2016-08-05,"4,930",,,,,
2016-08-08,"4,964",,,,,
2016-08-09,"5,060",,,,,
2016-08-10,"5,111",,,,,
2016-08-11,"5,138",,,,,
2016-08-12,"5,106",,,,,
2016-08-15,"5,121",,,,,
2016-08-16,"5,105",,,,,
2016-08-17,"5,016",,,,,
2016-08-18,"5,037",,,,,
2016-08-19,"4,933",,,,,
2016-08-22,"4,973",,,,,
2016-08-23,"5,067",,,,,
2016-08-24,"5,237",,,,,
2016-08-25,"5,177",,,,,
2016-08-26,"5,260",,,,,
2016-08-29,"5,245",,,,,
2016-08-30,"5,348",,,,,
2016-08-31,"5,405",,,,,
2016-09-01,"5,424",,,,,
2016-09-02,"5,513",,,,,
2016-09-05,"5,519",,,,,
2016-09-06,"5,418",,,,,
2016-09-07,"5,481",,,,,
2016-09-08,"5,572",,,,,
2016-09-09,"5,518",,,,,
2016-09-12,"5,383",,,,,
2016-09-13,"5,256",,,,,
2016-09-14,"5,198",,,,,
2016-09-15,"5,162",,,,,
2016-09-16,"5,069",,,,,
2016-09-19,"5,098",,,,,
2016-09-20,"5,061",,,,,
2016-09-21,"5,206",,,,,
2016-09-22,"5,352",,,,,
2016-09-23,"5,316",,,,,
2016-09-26,"5,146",,,,,
2016-09-27,"5,132",,,,,
2016-09-28,"5,178",,,,,
2016-09-29,"5,185",,,,,
2016-09-30,"5,215",,,,,
2016-10-03,"5,192",,,,,
2016-10-04,"5,216",,,,,
2016-10-05,"5,321",,,,,
2016-10-06,"5,361",,,,,
2016-10-07,"5,329",,,,,
2016-10-10,"5,366",,,,,
2016-10-11,"5,526",,,,,
2016-10-12,"5,551",,,,,
2016-10-13,"5,441",,,,,
2016-10-14,"5,598",,,,,
2016-10-17,"5,619",,,,,
2016-10-18,"5,788",,,,,
2016-10-19,"5,903",,,,,
2016-10-20,"6,090",,,,,
2016-10-21,"6,058",,,,,
2016-10-24,"6,252",,,,,
2016-10-25,"6,187",,,,,
2016-10-26,"6,313",,,,,
2016-10-27,"6,490",,,,,
2016-10-28,"6,470",,,,,
2016-10-31,"6,458",,,,,
2016-11-01,"6,319",,,,,
2016-11-02,"6,069",,,,,
2016-11-03,"6,142",,,,,
2016-11-04,"6,083",,,,,
2016-11-07,"6,274",,,,,
2016-11-08,"6,372",,,,,
2016-11-09,"6,009",,,,,
2016-11-10,"5,940",,,,,
2016-11-11,"5,804",,,,,
2016-11-14,"5,823",,,,,
2016-11-15,"5,891",,,,,
2016-11-16,"5,861",,,,,
2016-11-17,"5,919",,,,,
2016-11-18,"5,753",,,,,
2016-11-21,"5,748",,,,,
2016-11-22,"5,768",,,,,
2016-11-23,"5,741",,,,,
2016-11-24,"5,716",,,,,
2016-11-25,"5,666",,,,,
2016-11-28,"5,622",,,,,
2016-11-29,"5,675",,,,,
2016-11-30,"5,720",,,,,
2016-12-01,"5,763",,,,,
2016-12-02,"5,683",,,,,
2016-12-05,"5,741",,,,,
2016-12-06,"6,011",,,,,
2016-12-07,"6,088",,,,,
2016-12-08,"6,360",,,,,
2016-12-09,"6,297",,,,,
2016-12-12,"6,253",,,,,
2016-12-13,"6,352",,,,,
2016-12-14,"6,254",,,,,
2016-12-15,"6,415",,,,,
2016-12-16,"6,433",,,,,
2016-12-19,"6,356",,,,,
2016-12-20,"6,396",,,,,
2016-12-21,"6,338",,,,,
2016-12-22,"6,327",,,,,
2016-12-23,"6,343",,,,,
2016-12-27,"6,327",,,,,
2016-12-28,"6,297",,,,,
2016-12-29,"6,259",,,,,
2016-12-30,"6,297",,,,,
2017-01-02,"6,323","4,31","0,70","4,91","0,43","0,00"
2017-01-03,"6,446","4,31","0,70","4,91","0,43","0,00"
2017-01-04,"6,377","4,31","0,70","4,91","0,43","0,00"
2017-01-05,"6,399","4,31","0,70","4,91","0,43","0,00"
2017-01-06,"6,447","4,31","0,70","4,91","0,43","0,00"
2017-01-09,"6,418","4,31","0,70","4,91","0,43","0,00"
2017-01-10,"6,241","4,31","0,70","4,91","0,43","0,00"
2017-01-11,"6,037","4,31","0,70","4,91","0,43","0,00"
2017-01-12,"6,007","4,31","0,70","4,91","0,43","0,00"
2017-01-13,"6,123","4,31","0,70","4,91","0,43","0,00"
2017-01-16,"6,028","4,31","0,70","4,91","0,43","0,00"
