fecha,AMS_ultimo,AMS_per,AMS_bpa,AMS_rentabilidad_por_dividendo,AMS_precio_valor_contable,AMS_ebitda
2020-01-07,"73,280","215,51","0,22","2,61","4,75","794,00"
2020-01-08,"73,080","215,51","0,22","2,61","4,75","794,00"
2020-01-09,"74,300","215,51","0,22","2,61","4,75","794,00"
2020-01-10,"74,120","215,51","0,22","2,61","4,75","794,00"
2020-01-13,"74,440","215,51","0,22","2,61","4,75","794,00"
2020-01-14,"75,540","215,51","0,22","2,61","4,75","794,00"
2020-01-15,"76,100","215,51","0,22","2,61","4,75","794,00"
2020-01-16,"76,700","215,51","0,22","2,61","4,75","794,00"
2020-01-17,"78,600","215,51","0,22","2,61","4,75","794,00"
2020-01-20,"78,080","215,51","0,22","2,61","4,75","794,00"
2020-01-21,"77,720","215,51","0,22","2,61","4,75","794,00"
2020-01-22,"77,520","215,51","0,22","2,61","4,75","794,00"
2020-01-23,"75,600","215,51","0,22","2,61","4,75","794,00"
2020-01-24,"77,700","215,51","0,22","2,61","4,75","794,00"
2020-01-27,"72,940","215,51","0,22","2,61","4,75","794,00"
2020-01-28,"73,940","215,51","0,22","2,61","4,75","794,00"
2020-01-29,"73,700","215,51","0,22","2,61","4,75","794,00"
2020-01-30,"71,680","215,51","0,22","2,61","4,75","794,00"
2020-01-31,"70,820","215,51","0,22","2,61","4,75","794,00"
2020-02-03,"72,180","215,51","0,22","2,61","4,75","794,00"
2020-02-04,"74,420","215,51","0,22","2,61","4,75","794,00"
2020-02-05,"73,940","215,51","0,22","2,61","4,75","794,00"
2020-02-06,"74,660","215,51","0,22","2,61","4,75","794,00"
2020-02-07,"73,320","215,51","0,22","2,61","4,75","794,00"
2020-02-10,"73,880","215,51","0,22","2,61","4,75","794,00"
2020-02-11,"74,040","215,51","0,22","2,61","4,75","794,00"
2020-02-12,"74,000","215,51","0,22","2,61","4,75","794,00"
2020-02-13,"73,240","215,51","0,22","2,61","4,75","794,00"
2020-02-14,"72,840","215,51","0,22","2,61","4,75","794,00"
2020-02-17,"72,960","215,51","0,22","2,61","4,75","794,00"
2020-02-18,"72,900","215,51","0,22","2,61","4,75","794,00"
2020-02-19,"73,320","215,51","0,22","2,61","4,75","794,00"
2020-02-20,"71,620","215,51","0,22","2,61","4,75","794,00"
2020-02-21,"70,960","215,51","0,22","2,61","4,75","794,00"
2020-02-24,"67,140","215,51","0,22","2,61","4,75","794,00"
2020-02-25,"64,340","215,51","0,22","2,61","4,75","794,00"
2020-02-26,"64,100","215,51","0,22","2,61","4,75","794,00"
2020-02-27,"61,480","215,51","0,22","2,61","4,75","794,00"
2020-02-28,"63,500","215,51","0,22","2,61","4,75","794,00"
2020-03-02,"62,500","215,51","0,22","2,61","4,75","794,00"
2020-03-03,"63,040","215,51","0,22","2,61","4,75","794,00"
2020-03-04,"60,560","215,51","0,22","2,61","4,75","794,00"
2020-03-05,"59,000","215,51","0,22","2,61","4,75","794,00"
2020-03-06,"55,940","215,51","0,22","2,61","4,75","794,00"
2020-03-09,"54,380","215,51","0,22","2,61","4,75","794,00"
2020-03-10,"51,940","215,51","0,22","2,61","4,75","794,00"
2020-03-11,"51,240","215,51","0,22","2,61","4,75","794,00"
2020-03-12,"42,990","215,51","0,22","2,61","4,75","794,00"
2020-03-13,"47,750","215,51","0,22","2,61","4,75","794,00"
2020-03-16,"44,200","215,51","0,22","2,61","4,75","794,00"
2020-03-17,"43,510","215,51","0,22","2,61","4,75","794,00"
2020-03-18,"39,140","215,51","0,22","2,61","4,75","794,00"
2020-03-19,"43,030","215,51","0,22","2,61","4,75","794,00"
2020-03-20,"40,760","215,51","0,22","2,61","4,75","794,00"
2020-03-23,"40,000","215,51","0,22","2,61","4,75","794,00"
2020-03-24,"41,840","215,51","0,22","2,61","4,75","794,00"
2020-03-25,"47,180","215,51","0,22","2,61","4,75","794,00"
2020-03-26,"46,520","215,51","0,22","2,61","4,75","794,00"
2020-03-27,"44,200","215,51","0,22","2,61","4,75","794,00"
2020-03-30,"43,630","215,51","0,22","2,61","4,75","794,00"
2020-03-31,"43,200","215,51","0,22","2,61","4,75","794,00"
2020-04-01,"42,670","215,51","0,22","2,61","4,75","794,00"
2020-04-02,"41,390","17,22","2,57","2,96","4,46","2.068,83"
2020-04-03,"42,000","17,22","2,57","2,92","4,46","2.068,83"
2020-04-06,"44,310","26,28","1,6","2,76","4,18","1.500,32"
2020-04-07,"49,000","26,28","1,6","2,50","4,18","1.500,32"
2020-04-08,"48,370","26,28","1,6","2,53","4,18","1.500,32"
2020-04-09,"49,700","53,29","0,93","2,46","5,04","1.144,05"
2020-04-14,"50,940","53,29","0,93","2,40","5,04","1.144,05"
2020-04-15,"45,840","53,29","0,93","2,67","5,04","1.144,05"
2020-04-16,"45,670","53,29","0,93","2,68","5,04","1.144,05"
2020-04-17,"46,140","53,29","0,93","2,65","5,04","1.144,05"
2020-04-20,"46,660","215,51","0,22","2,61","4,75","794,00"
2020-04-21,"43,410","45,79","1,01","2,82","4,68","1.242,49"
2020-04-22,"43,240","45,79","1,01","2,83","4,68","1.242,49"
2020-04-23,"43,000","45,79","1,01","2,85","4,68","1.242,49"
2020-04-24,"42,730","45,79","1,01","2,87","4,68","1.242,49"
2020-04-27,"43,000","42,41","1,01","2,85","4,33","1.242,49"
2020-04-28,"43,110","42,41","1,01","2,84","4,33","1.242,49"
2020-04-29,"43,580","42,41","1,01","2,81","4,33","1.242,49"
2020-04-30,"43,920","42,41","1,01","2,79","4,33","1.242,49"
2020-05-04,"41,900","47,09","0,93","2,92","4,45","1.242,49"
2020-05-05,"41,000","47,09","0,93","2,99","4,45","1.242,49"
2020-05-06,"39,520","47,09","0,93","3,10","4,45","1.242,49"
2020-05-07,"39,940","47,09","0,93","3,07","4,45","1.242,49"
2020-05-08,"40,690","215,51","0,22","2,61","4,75","794,00"
2020-05-11,"39,160","215,51","0,22","2,61","4,75","794,00"
2020-05-12,"38,520","44,23","0,92","3,18","4,13","1.175,55"
2020-05-13,"37,400","44,23","0,92","3,28","4,13","1.175,55"
2020-05-14,"37,120","44,23","0,92","3,30","4,13","1.175,55"
2020-05-15,"35,220","44,23","0,92","3,48","4,13","1.175,55"
2020-05-18,"40,480","44,23","0,92","3,03","4,13","1.175,55"
2020-05-19,"42,980","44,23","0,92","2,85","4,13","1.175,55"
2020-05-20,"43,520","44,23","0,92","2,81","4,13","1.175,55"
2020-05-21,"44,000","44,23","0,92","2,78","4,13","1.175,55"
2020-05-22,"43,740","44,23","0,92","2,80","4,13","1.175,55"
2020-05-25,"45,810","215,51","0,22","2,61","4,75","794,00"
2020-05-26,"47,240","85,29","0,51","2,59","4,46","946,04"
2020-05-27,"50,100","85,29","0,51","2,45","4,46","946,04"
2020-05-28,"48,370","85,29","0,51","2,53","4,46","946,04"
2020-05-29,"46,940","85,29","0,51","2,61","4,46","946,04"
2020-06-02,"48,760","127,79","0,37","2,51","4,79","837,48"
2020-06-03,"50,260","127,79","0,37","2,44","4,79","837,48"
2020-06-04,"49,730","127,79","0,37","2,46","4,79","837,48"
2020-06-05,"53,580","127,79","0,37","2,29","4,79","837,48"
2020-06-08,"53,800","185,57","0,29","2,28","5,47","833,59"
2020-06-09,"52,540","185,57","0,29","2,33","5,47","833,59"
2020-06-10,"51,280","185,57","0,29","2,39","5,47","833,59"
2020-06-11,"48,070","185,57","0,29","2,55","5,47","833,59"
2020-06-12,"48,400","185,57","0,29","2,53","5,47","833,59"
2020-06-15,"48,300","215,51","0,22","2,54","4,75","794,00"
2020-06-16,"50,220","190,85","0,25","2,44","4,94","795,6"
2020-06-17,"50,920","190,85","0,25","2,41","4,94","795,6"
2020-06-18,"50,500","190,85","0,25","2,43","4,94","795,6"
2020-06-19,"50,340","190,85","0,25","2,43","4,94","795,6"
2020-06-22,"48,910","198,5","0,25","2,50","5,14","795,6"
2020-06-23,"49,680","198,5","0,25","2,47","5,14","795,6"
2020-06-24,"46,560","198,5","0,25","2,63","5,14","795,6"
2020-06-25,"46,720","198,5","0,25","2,62","5,14","795,6"
2020-06-26,"46,610","198,5","0,25","2,63","5,14","795,6"
2020-06-29,"47,030","215,51","0,22","2,60","4,75",794
2020-06-30,"46,380","215,51","0,22","2,64","4,75",794
2020-07-01,"46,970","215,51","0,22","2,61","4,75",794
2020-07-02,"49,500","215,51","0,22","2,47","4,75",794
2020-07-03,"48,270","215,51","0,22","2,61","4,75","794,00"
2020-07-06,"48,780","215,51","0,22","2,61","4,75","794,00"
2020-07-07,"48,550","273,02","0,18","2,52","4,92","770,33"
2020-07-08,"47,050","273,02","0,18","2,60","4,92","770,33"
2020-07-09,"45,070","273,02","0,18","2,72","4,92","770,33"
2020-07-10,"45,740","273,02","0,18","2,68","4,92","770,33"
2020-07-13,"48,500","215,51","0,22","2,61","4,75","794,00"
2020-07-14,"46,540","538,12","0,09","1,20","4,67",748
2020-07-15,"49,390","538,12","0,09","1,13","4,67",748
2020-07-16,"47,460","215,51","0,22","2,61","4,75","794,00"
2020-07-17,"47,560","215,51","0,22","2,61","4,75","794,00"
2020-07-20,"47,770","998,85","0,05","1,17","4,91","720,32"
2020-07-21,"48,100","998,85","0,05","1,16","4,91","720,32"
2020-07-22,"46,490","998,85","0,05","1,20","4,91","720,32"
2020-07-23,"46,350","998,85","0,05","1,21","4,91","720,32"
2020-07-24,"46,230","215,51","0,22","2,61","4,75","794,00"
2020-07-27,"45,000",1.541,"0,03","1,24","4,78","656,82"
2020-07-28,"45,850",1.541,"0,03","1,22","4,78","656,82"
2020-07-29,"45,120",1.541,"0,03","1,24","4,78","656,82"
2020-07-30,"43,380","215,51","0,22","2,61","4,75","794,00"
2020-07-31,"42,810",1.541,"0,03","1,32","4,78","656,82"
2020-08-03,"43,080","14,36","- 0,01","1,30","4,6",602
2020-08-04,"42,260","14,36","- 0,01","1,33","4,6",602
2020-08-05,"44,380","215,51","0,22","2,61","4,75","794,00"
2020-08-06,"45,100","14,36","- 0,01","1,24","4,6",602
2020-08-07,"44,980","215,51","0,22","2,61","4,75","794,00"
2020-08-10,"45,530","15,25","- 0,1","1,23","4,89",585
2020-08-11,"48,850","15,25","- 0,1","1,15","4,89",585
2020-08-12,"47,910","15,25","- 0,1","1,17","4,89",585
2020-08-13,"47,940","215,51","0,22","2,61","4,75","794,00"
2020-08-14,"46,300","215,51","0,22","2,61","4,75","794,00"
2020-08-17,"45,230","215,51","0,22","2,61","4,75","794,00"
2020-08-18,"45,000","215,51","0,22","2,61","4,75","794,00"
2020-08-19,"44,210","15,69","- 0,1","1,27","5,03",585
2020-08-20,"44,000","215,51","0,22","2,61","4,75","794,00"
2020-08-21,"44,630","215,51","0,22","2,61","4,75","794,00"
2020-08-24,"45,250","15,13","- 0,1","1,24","4,85",585
2020-08-25,"47,540","15,13","- 0,1","1,18","4,85",585
2020-08-26,"48,120","15,13","- 0,1","1,16","4,85",585
2020-08-27,"48,640","15,13","- 0,1","1,15","4,85",585
