fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2017-01-17,"43,250","43,470","43,505","43,100","493,72K","-0,62%","1.112.249,25","2,97","18,75","0,75"
2017-01-18,"43,635","43,510","43,930","43,210","737,47K","0,89%","1.112.249,25","2,97","18,75","0,75"
2017-01-19,"43,565","43,720","43,950","43,400","500,92K","-0,16%","1.112.249,25","2,97","18,75","0,75"
2017-01-20,"43,130","43,490","43,555","43,050","489,97K","-1,00%","1.112.249,25","2,97","18,75","0,75"
2017-01-23,"43,175","43,010","43,320","42,805","443,23K","0,10%","1.112.249,25","2,97","18,75","0,75"
2017-01-24,"42,975","43,020","43,170","42,620","516,70K","-0,46%","1.112.249,25","2,97","18,75","0,75"
2017-01-25,"43,270","43,240","43,370","42,850","497,59K","0,69%","1.112.249,25","2,97","18,75","0,75"
2017-01-26,"43,870","43,455","43,870","43,325","852,74K","1,39%","1.112.249,25","2,97","18,75","0,75"
2017-01-27,"43,770","43,890","43,965","43,225","356,64K","-0,23%","1.112.249,25","2,97","18,75","0,75"
2017-01-30,"42,805","43,410","43,500","42,795","561,36K","-2,20%","1.112.249,25","2,97","18,75","0,75"
2017-01-31,"42,745","42,940","43,240","42,745","670,34K","-0,14%","1.112.249,25","2,97","18,75","0,75"
2017-02-01,"42,580","42,860","42,935","42,310","623,74K","-0,39%","1.115.796,9","2,97","18,75","0,75"
2017-02-02,"43,395","42,435","43,430","42,435","818,10K","1,91%","1.115.796,9","2,97","18,75","0,75"
2017-02-03,"43,810","43,400","43,985","43,345","516,34K","0,96%","1.115.796,9","2,97","18,75","0,75"
2017-02-06,"43,595","43,760","44,045","43,410","598,54K","-0,49%","1.115.796,9","2,97","18,75","0,75"
2017-02-07,"43,210","43,725","44,100","43,070","891,56K","-0,88%","1.115.796,9","2,97","18,75","0,75"
2017-02-08,"43,230","43,220","43,890","43,185","992,72K","0,05%","1.115.796,9","2,97","18,75","0,75"
2017-02-09,"43,100","43,280","43,450","42,780","1,11M","-0,30%","1.115.796,9","2,97","18,75","0,75"
2017-02-10,"42,920","43,095","43,220","42,875","768,48K","-0,42%","1.115.796,9","2,97","18,75","0,75"
2017-02-13,"43,070","43,080","43,155","42,875","556,05K","0,35%","1.115.796,9","2,97","18,75","0,75"
