fecha,CABK_ultimo,CABK_per,CABK_bpa,CABK_rentabilidad_por_dividendo,CABK_precio_valor_contable,CABK_ebitda
2020-02-10,"2,910","14,92","0,12","3,73","0,44","0,00"
2020-02-11,"2,760","14,92","0,12","3,73","0,44","0,00"
2020-02-12,"2,880","14,92","0,12","3,73","0,44","0,00"
2020-02-13,"2,870","14,92","0,12","3,73","0,44","0,00"
2020-02-14,"2,810","14,92","0,12","3,73","0,44","0,00"
2020-02-17,"2,810","14,92","0,12","3,73","0,44","0,00"
2020-02-18,"2,730","14,92","0,12","3,73","0,44","0,00"
2020-02-19,"2,750","14,92","0,12","3,73","0,44","0,00"
2020-02-20,"2,700","14,92","0,12","3,73","0,44","0,00"
2020-02-21,"2,700","14,92","0,12","3,73","0,44","0,00"
2020-02-24,"2,620","14,92","0,12","3,73","0,44","0,00"
2020-02-25,"2,530","14,92","0,12","3,73","0,44","0,00"
2020-02-26,"2,520","14,92","0,12","3,73","0,44","0,00"
2020-02-27,"2,430","14,92","0,12","3,73","0,44","0,00"
2020-02-28,"2,320","14,92","0,12","3,73","0,44","0,00"
2020-03-02,"2,330","14,92","0,12","3,73","0,44","0,00"
2020-03-03,"2,420","14,92","0,12","3,73","0,44","0,00"
2020-03-04,"2,330","14,92","0,12","3,73","0,44","0,00"
2020-03-05,"2,240","14,92","0,12","3,73","0,44","0,00"
2020-03-06,"2,180","14,92","0,12","3,73","0,44","0,00"
2020-03-09,"2,000","14,92","0,12","3,73","0,44","0,00"
2020-03-10,"1,990","14,92","0,12","3,73","0,44","0,00"
2020-03-11,"2,080","14,92","0,12","3,73","0,44","0,00"
2020-03-12,"1,750","14,92","0,12","3,73","0,44","0,00"
2020-03-13,"1,810","14,92","0,12","3,73","0,44","0,00"
2020-03-16,"1,600","14,92","0,12","3,73","0,44","0,00"
2020-03-17,"1,680","14,92","0,12","3,73","0,44","0,00"
2020-03-18,"1,650","14,92","0,12","3,73","0,44","0,00"
2020-03-19,"1,782","14,92","0,12","3,73","0,44","0,00"
2020-03-20,"1,684","14,92","0,12","3,73","0,44","0,00"
2020-03-23,"1,604","14,92","0,12","3,73","0,44","0,00"
2020-03-24,"1,704","14,92","0,12","3,73","0,44","0,00"
2020-03-25,"1,794","14,92","0,12","3,73","0,44","0,00"
2020-03-26,"1,869","14,92","0,12","3,73","0,44","0,00"
2020-03-27,"1,759","14,92","0,12","3,73","0,44","0,00"
2020-03-30,"1,671","14,92","0,12","3,73","0,44","0,00"
2020-03-31,"1,700","14,92","0,12","3,73","0,44","0,00"
2020-04-01,"1,670","14,92","0,12","3,73","0,44","0,00"
2020-04-02,"1,635","5,36","0,33","6,12","0,41",0.0
2020-04-03,"1,620","5,36","0,33","6,17","0,41",0.0
2020-04-06,"1,710","5,4","0,3","5,85","0,38",0.0
2020-04-07,"1,742","5,4","0,3","5,74","0,38",0.0
2020-04-08,"1,773","5,4","0,3","5,64","0,38",0.0
2020-04-09,"1,744","6,01","0,29","5,73","0,4",0.0
2020-04-14,"1,689","6,01","0,29","3,73","0,4",0.0
2020-04-15,"1,600","6,01","0,29","4,37","0,4",0.0
2020-04-16,"1,590","6,01","0,29","4,40","0,4",0.0
2020-04-17,"1,607","6,01","0,29","4,35","0,4",0.0
2020-04-20,"1,600","14,92","0,12","3,73","0,44","0,00"
2020-04-21,"1,550","7,11","0,23","4,52","0,37",0.0
2020-04-22,"1,533","7,11","0,23","4,56","0,37",0.0
2020-04-23,"1,587","7,11","0,23","4,41","0,37",0.0
2020-04-24,"1,538","7,11","0,23","4,55","0,37",0.0
2020-04-27,"1,534","9,62","0,16","4,56","0,36",0.0
2020-04-28,"1,578","9,62","0,16","4,44","0,36",0.0
2020-04-29,"1,712","9,62","0,16","4,09","0,36",0.0
2020-04-30,"1,641","9,62","0,16","4,27","0,36",0.0
2020-05-04,"1,595","10,94","0,15","4,39","0,39",0.0
2020-05-05,"1,596","10,94","0,15","4,39","0,39",0.0
2020-05-06,"1,578","10,94","0,15","4,44","0,39",0.0
2020-05-07,"1,641","10,94","0,15","4,26","0,39",0.0
2020-05-08,"1,650","14,92","0,12","3,73","0,44","0,00"
2020-05-11,"1,655","14,92","0,12","3,73","0,44","0,00"
2020-05-12,"1,629","11,79","0,14","4,30","0,39",0.0
2020-05-13,"1,555","11,79","0,14","4,50","0,39",0.0
2020-05-14,"1,566","11,79","0,14","4,47","0,39",0.0
2020-05-15,"1,522","11,79","0,14","4,60","0,39",0.0
2020-05-18,"1,616","11,79","0,14","4,33","0,39",0.0
2020-05-19,"1,548","11,79","0,14","4,52","0,39",0.0
2020-05-20,"1,559","11,79","0,14","4,49","0,39",0.0
2020-05-21,"1,549","11,79","0,14","4,52","0,39",0.0
2020-05-22,"1,558","11,79","0,14","4,49","0,39",0.0
2020-05-25,"1,590","14,92","0,12","3,73","0,44","0,00"
2020-05-26,"1,717","12,2","0,13","4,08","0,37",0.0
2020-05-27,"1,790","12,2","0,13","3,91","0,37",0.0
2020-05-28,"1,766","12,2","0,13","3,96","0,37",0.0
2020-05-29,"1,679","12,2","0,13","4,17","0,37",0.0
2020-06-02,"1,813","13,56","0,12","3,86","0,4",0.0
2020-06-03,"1,916","13,56","0,12","3,65","0,4",0.0
2020-06-04,"1,906","13,56","0,12","3,67","0,4",0.0
2020-06-05,"2,050","13,56","0,12","3,41","0,4",0.0
2020-06-08,"2,055","16,55","0,12","3,41","0,49",0.0
2020-06-09,"1,960","16,55","0,12","3,57","0,49",0.0
2020-06-10,"1,941","16,55","0,12","3,61","0,49",0.0
2020-06-11,"1,863","16,55","0,12","3,76","0,49",0.0
2020-06-12,"1,859","16,55","0,12","3,77","0,49",0.0
2020-06-15,"1,884","14,92","0,12","3,72","0,44","0,00"
2020-06-16,"1,952","15,01","0,12","3,59","0,44",0.0
2020-06-17,"1,950","15,01","0,12","3,59","0,44",0.0
2020-06-18,"1,934","15,01","0,12","3,62","0,44",0.0
2020-06-19,"1,916","15,01","0,12","3,65","0,44",0.0
2020-06-22,"1,892","15,98","0,12","3,70","0,46",0.0
2020-06-23,"1,930","15,98","0,12","3,63","0,46",0.0
2020-06-24,"1,855","15,98","0,12","3,77","0,46",0.0
2020-06-25,"1,888","15,98","0,12","3,71","0,46",0.0
2020-06-26,"1,846","15,98","0,12","3,79","0,46",0.0
2020-06-29,"1,917","14,92","0,12","3,65","0,44",0.0
2020-06-30,"1,901","14,92","0,12","3,68","0,44",0.0
2020-07-01,"1,879","14,92","0,12","3,73","0,44",0.0
2020-07-02,"1,990","14,92","0,12","3,52","0,44",0.0
2020-07-03,"1,959","14,92","0,12","3,73","0,44","0,00"
2020-07-06,"2,078","14,92","0,12","3,73","0,44","0,00"
2020-07-07,"2,015","15,83","0,12","3,47","0,47",0.0
2020-07-08,"1,975","15,83","0,12","3,54","0,47",0.0
2020-07-09,"1,952","15,83","0,12","3,59","0,47",0.0
2020-07-10,"1,994","15,83","0,12","3,51","0,47",0.0
2020-07-13,"2,046","14,92","0,12","3,73","0,44","0,00"
2020-07-14,"2,063","16,64","0,12","3,39","0,47",0.0
2020-07-15,"2,087","16,64","0,12","3,35","0,47",0.0
2020-07-16,"2,080","14,92","0,12","3,73","0,44","0,00"
2020-07-17,"2,086","14,92","0,12","3,73","0,44","0,00"
2020-07-20,"2,108","17,41","0,12","3,32","0,5",0.0
2020-07-21,"2,108","17,41","0,12","3,32","0,5",0.0
2020-07-22,"2,118","17,41","0,12","3,31","0,5",0.0
2020-07-23,"2,102","17,41","0,12","3,33","0,5",0.0
2020-07-24,"2,107","14,92","0,12","3,73","0,44","0,00"
2020-07-27,"2,021","17,57","0,12","3,46","0,5",0.0
2020-07-28,"2,051","17,57","0,12","3,41","0,5",0.0
2020-07-29,"2,005","17,57","0,12","3,49","0,5",0.0
2020-07-30,"1,920","14,92","0,12","3,73","0,44","0,00"
2020-07-31,"1,820","17,57","0,12","3,85","0,5",0.0
2020-08-03,"1,905","15,17","0,12","3,67","0,43",0.0
2020-08-04,"1,972","15,17","0,12","3,55","0,43",0.0
2020-08-05,"1,944","14,92","0,12","3,73","0,44","0,00"
2020-08-06,"1,910","15,17","0,12","3,66","0,43",0.0
2020-08-07,"1,920","14,92","0,12","3,73","0,44","0,00"
2020-08-10,"2,007","14,22","0,14","3,49","0,46",0.0
2020-08-11,"2,074","14,22","0,14","3,38","0,46",0.0
2020-08-12,"2,059","14,22","0,14","3,40","0,46",0.0
2020-08-13,"2,014","14,92","0,12","3,73","0,44","0,00"
2020-08-14,"2,011","14,92","0,12","3,73","0,44","0,00"
2020-08-17,"1,954","14,92","0,12","3,73","0,44","0,00"
2020-08-18,"1,950","14,92","0,12","3,73","0,44","0,00"
2020-08-19,"1,985","14,9","0,14","3,53","0,48",0.0
2020-08-20,"1,940","14,92","0,12","3,73","0,44","0,00"
2020-08-21,"1,908","14,92","0,12","3,73","0,44","0,00"
2020-08-24,"1,934","14,67","0,13","3,62","0,45",0.0
2020-08-25,"1,905","14,67","0,13","3,67","0,45",0.0
2020-08-26,"1,888","14,67","0,13","3,71","0,45",0.0
2020-08-27,"1,850","14,67","0,13","3,78","0,45",0.0
