fecha,ultimo,apertura,maximo,minimo,vol,variacion
2019-02-18,"25,640","25,500","25,830","25,270","2,13M","0,20%"
2019-02-15,"25,590","24,800","25,600","24,640","3,55M","3,10%"
2019-02-14,"24,820","25,080","25,160","24,820","2,30M","-0,40%"
2019-02-13,"24,920","24,950","25,080","24,870","2,03M","-0,20%"
2019-02-12,"24,970","24,610","25,110","24,610","2,25M","1,71%"
2019-02-11,"24,550","24,200","24,550","24,170","1,59M","1,74%"
2019-02-08,"24,130","24,420","24,460","24,030","2,49M","-1,43%"
2019-02-07,"24,480","24,780","25,010","24,480","2,57M","-1,73%"
2019-02-06,"24,910","25,100","25,130","24,820","1,81M","-0,52%"
2019-02-05,"25,040","24,330","25,150","24,210","3,20M","3,00%"
2019-02-04,"24,310","24,550","24,600","23,980","2,72M","-0,82%"
2019-02-01,"24,510","24,400","24,550","24,220","2,20M","0,66%"
2019-01-31,"24,350","24,190","24,350","23,980","3,05M","1,00%"
2019-01-30,"24,110","24,190","24,240","23,980","1,98M","0,37%"
2019-01-29,"24,020","23,620","24,220","23,610","2,98M","1,69%"
2019-01-28,"23,620","24,130","24,200","23,510","2,96M","-2,19%"
2019-01-25,"24,150","24,580","24,640","24,150","2,73M","-1,23%"
2019-01-24,"24,450","24,450","24,770","24,300","2,57M","0,20%"
2019-01-23,"24,400","23,890","24,430","23,880","2,30M","1,75%"
2019-01-22,"23,980","23,790","24,080","23,770","2,09M","0,29%"
2019-01-21,"23,910","23,800","24,110","23,680","1,22M","0,34%"
2019-01-18,"23,830","23,380","23,910","23,370","3,11M","2,01%"
2019-01-17,"23,360","23,100","23,390","23,080","2,38M","1,21%"
2019-01-16,"23,080","23,460","23,530","23,080","2,92M","-1,11%"
2019-01-15,"23,340","23,370","23,540","23,120","2,43M","0,56%"
2019-01-14,"23,210","23,350","23,450","23,050","2,17M","-1,02%"
2019-01-11,"23,450","23,600","23,730","23,380","2,35M","-0,26%"
2019-01-10,"23,510","23,750","23,840","23,440","2,46M","-1,38%"
2019-01-09,"23,840","23,820","24,040","23,690","2,79M","1,15%"
2019-01-08,"23,570","23,130","23,950","23,110","3,76M","2,17%"
2019-01-07,"23,070","23,000","23,080","22,690","3,42M","0,79%"
2019-01-04,"22,890","22,330","22,960","22,310","3,44M","3,53%"
2019-01-03,"22,110","22,310","22,420","22,110","3,27M","-1,43%"
2019-01-02,"22,430","22,160","22,510","21,850","2,91M","0,36%"
2018-12-31,"22,350","22,500","22,680","22,350","1,06M","-0,18%"
2018-12-28,"22,390","22,240","22,600","22,210","2,61M","0,90%"
2018-12-27,"22,190","22,590","22,740","21,950","3,53M","-0,27%"
2018-12-24,"22,250","22,590","22,610","22,150","870,74K","-2,20%"
2018-12-21,"22,750","22,250","22,810","22,010","6,04M","0,40%"
2018-12-20,"22,660","23,440","23,440","22,660","7,16M","-5,07%"
2018-12-19,"23,870","23,930","24,170","23,850","3,64M","-0,17%"
2018-12-18,"23,910","23,630","24,030","23,610","4,71M","1,31%"
